#1_usercol	2_usercol	3_usercol	4_usercol	5_usercol	6_pct_at	7_pct_gc	8_num_A	9_num_C	10_num_G	11_num_T	12_num_N	13_num_oth	14_seq_len
gi|556503834|ref|NC_000913.3|	2792735	2794015	abT	+	0.406250	0.593750	265	347	413	255	0	0	1280
gi|556503834|ref|NC_000913.3|	2794253	2795653	abP	+	0.486429	0.513571	282	352	367	399	0	0	1400
gi|556503834|ref|NC_000913.3|	2795674	2796336	csiR	+	0.463746	0.536254	144	147	208	163	0	0	662
gi|556503834|ref|NC_000913.3|	2796337	2796786	ygaU	-	0.516704	0.483296	96	124	93	136	0	0	449
gi|556503834|ref|NC_000913.3|	2797520	2798044	ygaP	+	0.540076	0.459924	138	108	133	145	0	0	524
gi|556503834|ref|NC_000913.3|	2798091	2798495	stpA	-	0.517327	0.482673	84	102	93	125	0	0	404
gi|556503834|ref|NC_000913.3|	2799164	2799613	alaE	+	0.507795	0.492205	90	97	124	138	0	0	449
gi|556503834|ref|NC_000913.3|	2800965	2801375	rdI	+	0.439024	0.560976	88	109	121	92	0	0	410
gi|556503834|ref|NC_000913.3|	2801348	2803492	rdE	+	0.481343	0.518657	530	563	549	502	0	0	2144
gi|556503834|ref|NC_000913.3|	2803502	2804461	rdF	+	0.517205	0.482795	254	231	232	242	0	0	959
gi|556503834|ref|NC_000913.3|	2806010	2807074	proW	+	0.418233	0.581767	175	299	320	270	0	0	1064
gi|556503834|ref|NC_000913.3|	2807132	2808124	proX	+	0.473790	0.526210	272	261	261	198	0	0	992
gi|556503834|ref|NC_000913.3|	2809617	2810354	ygaZ	+	0.470828	0.529172	135	192	198	212	0	0	737
gi|556503834|ref|NC_000913.3|	2810770	2811300	mprA	+	0.507547	0.492453	146	133	128	123	0	0	530
gi|556503834|ref|NC_000913.3|	2811427	2812599	mrA	+	0.465870	0.534130	305	313	313	241	0	0	1172
gi|556503834|ref|NC_000913.3|	2812616	2814154	mrB	+	0.433680	0.566320	280	414	457	387	0	0	1538
gi|556503834|ref|NC_000913.3|	2814218	2814733	luxS	-	0.485437	0.514563	113	144	121	137	0	0	515
gi|556503834|ref|NC_000913.3|	2814883	2816439	shA	-	0.486504	0.513496	378	429	370	379	0	0	1556
gi|556503834|ref|NC_000913.3|	2816512	2816940	yqaA	-	0.504673	0.495327	132	121	91	84	0	0	428
gi|556503834|ref|NC_000913.3|	2816937	2817503	yqaB	-	0.464664	0.535336	138	169	134	125	0	0	566
gi|556503834|ref|NC_000913.3|	2819381	2822011	alaS	-	0.463498	0.536502	593	774	637	626	0	0	2630
gi|556503834|ref|NC_000913.3|	2822139	2822639	recX	-	0.480000	0.520000	113	140	120	127	0	0	500
gi|556503834|ref|NC_000913.3|	2822708	2823769	recA	-	0.458058	0.541942	207	314	261	279	0	0	1061
gi|556503834|ref|NC_000913.3|	2823849	2824346	pncC	-	0.432596	0.567404	107	163	119	108	0	0	497
gi|556503834|ref|NC_000913.3|	2824491	2825576	mltB	-	0.448848	0.551152	235	308	290	252	0	0	1085
gi|556503834|ref|NC_000913.3|	2827737	2828516	srlD	+	0.465982	0.534018	174	188	228	189	0	0	779
gi|556503834|ref|NC_000913.3|	2829047	2829820	srlR	+	0.510996	0.489004	212	185	193	183	0	0	773
gi|556503834|ref|NC_000913.3|	2829813	2830778	srlQ	+	0.425907	0.574093	215	262	292	196	0	0	965
gi|556503834|ref|NC_000913.3|	2830775	2832289	orR	-	0.431308	0.568692	351	496	365	302	0	0	1514
gi|556503834|ref|NC_000913.3|	2832476	2833915	orV	+	0.466296	0.533704	374	376	392	297	0	0	1439
gi|556503834|ref|NC_000913.3|	2833912	2835045	orW	+	0.458959	0.541041	272	286	327	248	0	0	1133
gi|556503834|ref|NC_000913.3|	2835173	2837425	hypF	-	0.423623	0.576377	514	704	594	440	0	0	2252
gi|556503834|ref|NC_000913.3|	2837578	2838105	hydN	-	0.476281	0.523719	131	153	123	120	0	0	527
gi|556503834|ref|NC_000913.3|	2838254	2839264	ascG	-	0.467327	0.532673	227	293	245	245	0	0	1010
gi|556503834|ref|NC_000913.3|	2840990	2842414	ascB	+	0.484551	0.515449	348	334	400	342	0	0	1424
gi|556503834|ref|NC_000913.3|	2842573	2843043	hycI	-	0.461702	0.538298	102	141	112	115	0	0	470
gi|556503834|ref|NC_000913.3|	2843036	2843446	hycH	-	0.470732	0.529268	89	123	94	104	0	0	410
gi|556503834|ref|NC_000913.3|	2843443	2844210	hycG	-	0.435463	0.564537	177	227	206	157	0	0	767
gi|556503834|ref|NC_000913.3|	2844210	2844752	hycF	-	0.442804	0.557196	108	146	156	132	0	0	542
gi|556503834|ref|NC_000913.3|	2844762	2846471	hycE	-	0.430661	0.569339	367	494	479	369	0	0	1709
gi|556503834|ref|NC_000913.3|	2846489	2847412	hycD	-	0.414951	0.585049	244	286	254	139	0	0	923
gi|556503834|ref|NC_000913.3|	2847415	2849241	hycC	-	0.417853	0.582147	469	580	483	294	0	0	1826
gi|556503834|ref|NC_000913.3|	2849238	2849849	hycB	-	0.425532	0.574468	134	172	179	126	0	0	611
gi|556503834|ref|NC_000913.3|	2849974	2850435	hycA	-	0.496746	0.503254	97	116	116	132	0	0	461
gi|556503834|ref|NC_000913.3|	2851001	2851873	hypB	+	0.447248	0.552752	217	251	231	173	0	0	872
gi|556503834|ref|NC_000913.3|	2852136	2853257	hypD	+	0.445138	0.554862	233	296	326	266	0	0	1121
gi|556503834|ref|NC_000913.3|	2853254	2854264	hypE	+	0.427723	0.572277	214	267	311	218	0	0	1010
gi|556503834|ref|NC_000913.3|	2854338	2856416	fhlA	+	0.474013	0.525987	514	541	552	471	0	0	2078
gi|556503834|ref|NC_000913.3|	2859760	2860416	pphB	+	0.576219	0.423781	190	138	140	188	0	0	656
gi|556503834|ref|NC_000913.3|	2860467	2861234	ygbI	-	0.483703	0.516297	184	227	169	187	0	0	767
gi|556503834|ref|NC_000913.3|	2861430	2862338	ygbJ	+	0.469163	0.530837	207	216	266	219	0	0	908
gi|556503834|ref|NC_000913.3|	2862335	2863501	ygbK	+	0.448542	0.551458	266	316	327	257	0	0	1166
gi|556503834|ref|NC_000913.3|	2863593	2864231	ygbL	+	0.463950	0.536050	149	157	185	147	0	0	638
gi|556503834|ref|NC_000913.3|	2864236	2865012	ygbM	+	0.484536	0.515464	190	200	200	186	0	0	776
gi|556503834|ref|NC_000913.3|	2865101	2866465	ygbN	+	0.482405	0.517595	279	328	378	379	0	0	1364
gi|556503834|ref|NC_000913.3|	2866559	2867551	rpoS	-	0.478831	0.521169	222	292	225	253	0	0	992
gi|556503834|ref|NC_000913.3|	2867614	2868753	lpD	-	0.474978	0.525022	229	290	308	312	0	0	1139
gi|556503834|ref|NC_000913.3|	2868893	2869519	pcm	-	0.464856	0.535144	146	192	143	145	0	0	626
gi|556503834|ref|NC_000913.3|	2869513	2870274	umpG	-	0.452037	0.547963	188	224	193	156	0	0	761
gi|556503834|ref|NC_000913.3|	2870255	2871304	truD	-	0.477598	0.522402	240	310	238	261	0	0	1049
gi|556503834|ref|NC_000913.3|	2871301	2871780	ispF	-	0.461378	0.538622	112	144	114	109	0	0	479
gi|556503834|ref|NC_000913.3|	2871780	2872490	ispD	-	0.445070	0.554930	163	197	197	153	0	0	710
gi|556503834|ref|NC_000913.3|	2873387	2873992	cysC	-	0.474380	0.525620	141	175	143	146	0	0	605
gi|556503834|ref|NC_000913.3|	2873992	2875419	cysN	-	0.453399	0.546601	322	418	362	325	0	0	1427
gi|556503834|ref|NC_000913.3|	2875421	2876329	cysD	-	0.469163	0.530837	198	253	229	228	0	0	908
gi|556503834|ref|NC_000913.3|	2876581	2877618	iap	+	0.506268	0.493732	281	236	276	244	0	0	1037
gi|556503834|ref|NC_000913.3|	2878855	2879772	ygbT	-	0.486369	0.513631	237	253	218	209	0	0	917
gi|556503834|ref|NC_000913.3|	2879788	2880387	casE	-	0.545910	0.454090	164	145	127	163	0	0	599
gi|556503834|ref|NC_000913.3|	2880374	2881048	casD	-	0.517804	0.482196	181	177	148	168	0	0	674
gi|556503834|ref|NC_000913.3|	2882155	2882637	casB	-	0.535270	0.464730	120	121	103	138	0	0	482
gi|556503834|ref|NC_000913.3|	2882630	2884138	casA	-	0.561671	0.438329	413	353	308	434	0	0	1508
gi|556503834|ref|NC_000913.3|	2887578	2888312	cysH	-	0.491826	0.508174	158	198	175	203	0	0	734
gi|556503834|ref|NC_000913.3|	2888387	2890099	cysI	-	0.439252	0.560748	332	510	450	420	0	0	1712
gi|556503834|ref|NC_000913.3|	2890099	2891898	cysJ	-	0.439133	0.560867	374	511	498	416	0	0	1799
gi|556503834|ref|NC_000913.3|	2892657	2893928	ygcN	+	0.446105	0.553895	259	332	372	308	0	0	1271
gi|556503834|ref|NC_000913.3|	2894196	2894771	ygcP	+	0.533913	0.466087	149	122	146	158	0	0	575
gi|556503834|ref|NC_000913.3|	2894919	2895779	ygcQ	-	0.443023	0.556977	184	281	198	197	0	0	860
gi|556503834|ref|NC_000913.3|	2895776	2896555	ygcR	-	0.442875	0.557124	166	249	185	179	0	0	779
gi|556503834|ref|NC_000913.3|	2896533	2897870	ygcS	-	0.467464	0.532536	395	368	344	230	0	0	1337
gi|556503834|ref|NC_000913.3|	2899488	2900273	ygcW	-	0.542675	0.457325	219	196	163	207	0	0	785
gi|556503834|ref|NC_000913.3|	2900592	2901869	yqcE	+	0.502741	0.497259	282	317	318	360	0	0	1277
gi|556503834|ref|NC_000913.3|	2901896	2903374	ygcE	+	0.509472	0.490528	385	320	405	368	0	0	1478
gi|556503834|ref|NC_000913.3|	2904747	2905418	queE	-	0.482861	0.517139	156	189	158	168	0	0	671
gi|556503834|ref|NC_000913.3|	2905711	2906583	ygcG	+	0.588303	0.411697	240	181	178	273	0	0	872
gi|556503834|ref|NC_000913.3|	2906643	2907941	o	-	0.496148	0.503852	291	334	320	353	0	0	1298
gi|556503834|ref|NC_000913.3|	2908029	2909666	pyrG	-	0.480757	0.519243	390	444	406	397	0	0	1637
gi|556503834|ref|NC_000913.3|	2909894	2910685	mazG	-	0.491783	0.508217	180	226	176	209	0	0	791
gi|556503834|ref|NC_000913.3|	2911417	2913651	relA	-	0.462399	0.537601	486	651	550	547	0	0	2234
gi|556503834|ref|NC_000913.3|	2913699	2915000	rlmD	-	0.485780	0.514220	301	348	321	331	0	0	1301
gi|556503834|ref|NC_000913.3|	2915057	2917813	barA	+	0.501451	0.498549	716	676	698	666	0	0	2756
gi|556503834|ref|NC_000913.3|	2918045	2919385	udD	-	0.467164	0.532836	309	402	312	317	0	0	1340
gi|556503834|ref|NC_000913.3|	2919406	2920746	udX	-	0.459701	0.540299	317	389	335	299	0	0	1340
gi|556503834|ref|NC_000913.3|	2920748	2922100	udP	-	0.477071	0.522929	386	400	307	259	0	0	1352
gi|556503834|ref|NC_000913.3|	2923002	2923784	truC	-	0.459079	0.540921	175	227	196	184	0	0	782
gi|556503834|ref|NC_000913.3|	2925348	2926196	queF	+	0.510613	0.489387	219	208	207	214	0	0	848
gi|556503834|ref|NC_000913.3|	2926308	2927672	ygdH	+	0.486070	0.513930	319	348	353	344	0	0	1364
gi|556503834|ref|NC_000913.3|	2928229	2929518	sdaC	+	0.476338	0.523662	276	345	330	338	0	0	1289
gi|556503834|ref|NC_000913.3|	2929576	2930943	sdaB	+	0.449890	0.550110	309	355	397	306	0	0	1367
gi|556503834|ref|NC_000913.3|	2931055	2931810	ygdG	+	0.472848	0.527152	183	190	208	174	0	0	755
gi|556503834|ref|NC_000913.3|	2931865	2933013	fucO	-	0.464286	0.535714	275	360	255	258	0	0	1148
gi|556503834|ref|NC_000913.3|	2933041	2933688	fucA	-	0.508501	0.491499	160	170	148	169	0	0	647
gi|556503834|ref|NC_000913.3|	2934235	2935551	fucP	+	0.522796	0.477204	298	331	297	390	0	0	1316
gi|556503834|ref|NC_000913.3|	2935584	2937359	fucI	+	0.454648	0.545352	427	481	487	380	0	0	1775
gi|556503834|ref|NC_000913.3|	2939368	2940099	fucR	+	0.517100	0.482900	203	180	173	175	0	0	731
gi|556503834|ref|NC_000913.3|	2940143	2941243	rlmM	-	0.477273	0.522727	268	326	249	257	0	0	1100
gi|556503834|ref|NC_000913.3|	2941650	2942567	cvA	-	0.508179	0.491821	238	237	214	228	0	0	917
gi|556503834|ref|NC_000913.3|	2943337	2944542	csdA	+	0.440664	0.559336	255	315	359	276	0	0	1205
gi|556503834|ref|NC_000913.3|	2944542	2944985	csdE	+	0.453725	0.546275	112	109	133	89	0	0	443
gi|556503834|ref|NC_000913.3|	2945036	2945842	tcdA	-	0.452854	0.547146	193	273	168	172	0	0	806
gi|556503834|ref|NC_000913.3|	2946081	2947178	mltA	-	0.471285	0.528715	264	314	266	253	0	0	1097
gi|556503834|ref|NC_000913.3|	2947757	2949010	amiC	-	0.464485	0.535515	267	363	308	315	0	0	1253
gi|556503834|ref|NC_000913.3|	2949242	2950573	argA	+	0.474831	0.525169	324	322	377	308	0	0	1331
gi|556503834|ref|NC_000913.3|	2950635	2952461	recD	-	0.446878	0.553122	415	555	455	401	0	0	1826
gi|556503834|ref|NC_000913.3|	2952461	2956003	recB	-	0.454263	0.545737	799	1018	915	810	0	0	3542
gi|556503834|ref|NC_000913.3|	2955996	2958884	ptrA	-	0.488227	0.511773	662	780	698	748	0	0	2888
gi|556503834|ref|NC_000913.3|	2959060	2962428	recC	-	0.463777	0.536223	810	947	859	752	0	0	3368
gi|556503834|ref|NC_000913.3|	2962749	2963156	ygdB	-	0.471744	0.528256	109	125	90	83	0	0	407
gi|556503834|ref|NC_000913.3|	2963153	2963716	ppdB	-	0.476021	0.523979	140	177	118	128	0	0	563
gi|556503834|ref|NC_000913.3|	2963707	2964177	ppdA	-	0.457447	0.542553	110	139	116	105	0	0	470
gi|556503834|ref|NC_000913.3|	2964361	2965155	thyA	-	0.488665	0.511335	186	198	208	202	0	0	794
gi|556503834|ref|NC_000913.3|	2965162	2966037	lgt	-	0.470857	0.529143	261	231	232	151	0	0	875
gi|556503834|ref|NC_000913.3|	2966188	2968434	ptsP	-	0.461264	0.538736	522	655	555	514	0	0	2246
gi|556503834|ref|NC_000913.3|	2968447	2968977	rppH	-	0.505660	0.494340	121	151	111	147	0	0	530
gi|556503834|ref|NC_000913.3|	2969662	2970351	mutH	+	0.462990	0.537010	165	169	201	154	0	0	689
gi|556503834|ref|NC_000913.3|	2970420	2971133	ygdQ	+	0.500701	0.499299	144	172	184	213	0	0	713
gi|556503834|ref|NC_000913.3|	2971597	2972637	tas	+	0.455769	0.544231	255	288	278	219	0	0	1040
gi|556503834|ref|NC_000913.3|	2972669	2973862	lplT	-	0.444258	0.555742	320	375	288	210	0	0	1193
gi|556503834|ref|NC_000913.3|	2973855	2976014	aas	-	0.473367	0.526633	523	592	545	499	0	0	2159
gi|556503834|ref|NC_000913.3|	2976599	2977630	alR	+	0.472357	0.527643	229	263	281	258	0	0	1031
gi|556503834|ref|NC_000913.3|	2977637	2978899	lysA	-	0.469097	0.530903	315	366	304	277	0	0	1262
gi|556503834|ref|NC_000913.3|	2979021	2979956	lysR	+	0.465241	0.534759	201	253	247	234	0	0	935
gi|556503834|ref|NC_000913.3|	2979943	2980635	ygeA	-	0.491329	0.508671	181	204	148	159	0	0	692
gi|556503834|ref|NC_000913.3|	2980764	2982182	araE	-	0.488011	0.511989	401	411	315	291	0	0	1418
gi|556503834|ref|NC_000913.3|	2982497	2983258	kduD	-	0.479632	0.520368	188	225	171	177	0	0	761
gi|556503834|ref|NC_000913.3|	2983288	2984124	kduI	-	0.504785	0.495215	208	220	194	214	0	0	836
gi|556503834|ref|NC_000913.3|	2984411	2985592	yqeF	-	0.464860	0.535140	289	363	269	260	0	0	1181
gi|556503834|ref|NC_000913.3|	2985847	2987076	yqeG	+	0.554923	0.445077	289	278	269	393	0	0	1229
gi|556503834|ref|NC_000913.3|	2987536	2988168	yqeH	+	0.625000	0.375000	194	104	133	201	0	0	632
gi|556503834|ref|NC_000913.3|	2996372	2997277	insD1	-	0.449724	0.550276	193	282	216	214	0	0	905
gi|556503834|ref|NC_000913.3|	2999136	2999891	ygeR	-	0.490066	0.509934	167	204	181	203	0	0	755
gi|556503834|ref|NC_000913.3|	3000345	3002603	xdhA	+	0.469885	0.530115	546	593	604	515	0	0	2258
gi|556503834|ref|NC_000913.3|	3002614	3003492	xdhB	+	0.462415	0.537585	207	256	216	199	0	0	878
gi|556503834|ref|NC_000913.3|	3003489	3003968	xdhC	+	0.478079	0.521921	126	113	137	103	0	0	479
gi|556503834|ref|NC_000913.3|	3004008	3005786	ygeV	-	0.542182	0.457818	485	440	374	479	0	0	1778
gi|556503834|ref|NC_000913.3|	3007510	3008706	ygeX	+	0.463211	0.536789	300	324	318	254	0	0	1196
gi|556503834|ref|NC_000913.3|	3008764	3009975	ygeY	+	0.484723	0.515277	308	303	321	279	0	0	1211
gi|556503834|ref|NC_000913.3|	3010028	3011413	hyuA	+	0.471480	0.528520	323	372	360	330	0	0	1385
gi|556503834|ref|NC_000913.3|	3011461	3012393	yqeA	+	0.508584	0.491416	248	201	257	226	0	0	932
gi|556503834|ref|NC_000913.3|	3014287	3015057	yqeC	-	0.496104	0.503896	197	205	183	185	0	0	770
gi|556503834|ref|NC_000913.3|	3015160	3015738	mocA	+	0.567474	0.432526	180	133	117	148	0	0	578
gi|556503834|ref|NC_000913.3|	3016060	3019158	ygfK	+	0.477728	0.522272	776	843	775	704	0	0	3098
gi|556503834|ref|NC_000913.3|	3019161	3020489	ssnA	+	0.472892	0.527108	314	342	358	314	0	0	1328
gi|556503834|ref|NC_000913.3|	3020540	3021319	ygfM	+	0.454429	0.545571	179	207	218	175	0	0	779
gi|556503834|ref|NC_000913.3|	3021316	3024186	xdhD	+	0.470383	0.529617	696	744	776	654	0	0	2870
gi|556503834|ref|NC_000913.3|	3025766	3027085	uaD	+	0.510235	0.489765	350	316	330	323	0	0	1319
gi|556503834|ref|NC_000913.3|	3028524	3029012	ygfS	-	0.450820	0.549180	119	148	120	101	0	0	488
gi|556503834|ref|NC_000913.3|	3029012	3030931	ygfT	-	0.471079	0.528921	464	558	457	440	0	0	1919
gi|556503834|ref|NC_000913.3|	3031367	3032815	uacT	+	0.509669	0.490332	299	344	366	439	0	0	1448
gi|556503834|ref|NC_000913.3|	3033065	3033613	idi	+	0.498175	0.501825	143	132	143	130	0	0	548
gi|556503834|ref|NC_000913.3|	3033657	3035174	lysS	-	0.468688	0.531312	336	404	402	375	0	0	1517
gi|556503834|ref|NC_000913.3|	3035184	3036282	prfB	-	0.464481	0.535519	224	314	274	286	0	0	1098
gi|556503834|ref|NC_000913.3|	3036373	3038106	recJ	-	0.433930	0.566070	388	532	449	364	0	0	1733
gi|556503834|ref|NC_000913.3|	3038112	3038822	dsbC	-	0.515493	0.484507	164	188	156	202	0	0	710
gi|556503834|ref|NC_000913.3|	3038847	3039743	xerD	-	0.468750	0.531250	215	260	216	205	0	0	896
gi|556503834|ref|NC_000913.3|	3039855	3040376	fldB	+	0.485605	0.514395	134	122	146	119	0	0	521
gi|556503834|ref|NC_000913.3|	3040416	3040823	cptA	-	0.464373	0.535627	111	130	88	78	0	0	407
gi|556503834|ref|NC_000913.3|	3041313	3042293	ygfZ	+	0.460204	0.539796	241	244	285	210	0	0	980
gi|556503834|ref|NC_000913.3|	3042489	3043148	yqfA	-	0.479514	0.520486	190	188	155	126	0	0	659
gi|556503834|ref|NC_000913.3|	3043662	3045101	bglA	+	0.492008	0.507992	373	336	395	335	0	0	1439
gi|556503834|ref|NC_000913.3|	3045158	3045901	ygfF	-	0.449529	0.550471	158	227	182	176	0	0	743
gi|556503834|ref|NC_000913.3|	3046168	3049041	cvP	-	0.440306	0.559694	605	813	795	660	0	0	2873
gi|556503834|ref|NC_000913.3|	3049573	3050667	cvT	-	0.453382	0.546618	251	317	281	245	0	0	1094
gi|556503834|ref|NC_000913.3|	3051115	3052317	ubiI	-	0.450083	0.549917	284	361	300	257	0	0	1202
gi|556503834|ref|NC_000913.3|	3052340	3053518	ubiH	-	0.404075	0.595925	256	382	320	220	0	0	1178
gi|556503834|ref|NC_000913.3|	3053515	3054840	pepP	-	0.464151	0.535849	286	368	342	329	0	0	1325
gi|556503834|ref|NC_000913.3|	3054866	3055444	ygfB	-	0.486159	0.513841	131	152	145	150	0	0	578
gi|556503834|ref|NC_000913.3|	3056241	3056789	fau	+	0.479927	0.520073	126	137	148	137	0	0	548
gi|556503834|ref|NC_000913.3|	3057178	3058410	serA	-	0.469968	0.530032	279	344	309	300	0	0	1232
gi|556503834|ref|NC_000913.3|	3058666	3059325	rpiA	-	0.481032	0.518968	152	187	155	165	0	0	659
gi|556503834|ref|NC_000913.3|	3059753	3060646	argP	+	0.455767	0.544233	204	245	241	203	0	0	893
gi|556503834|ref|NC_000913.3|	3060850	3062994	scpA	+	0.450093	0.549907	505	608	571	460	0	0	2144
gi|556503834|ref|NC_000913.3|	3062987	3063982	argK	+	0.460302	0.539698	240	252	285	218	0	0	995
gi|556503834|ref|NC_000913.3|	3063993	3064778	scpB	+	0.505732	0.494268	199	202	186	198	0	0	785
gi|556503834|ref|NC_000913.3|	3064802	3066280	scpC	+	0.468200	0.531800	350	390	396	342	0	0	1478
gi|556503834|ref|NC_000913.3|	3067340	3068080	yggE	-	0.472973	0.527027	158	205	185	192	0	0	740
gi|556503834|ref|NC_000913.3|	3068173	3068808	argO	-	0.492913	0.507087	193	179	143	120	0	0	635
gi|556503834|ref|NC_000913.3|	3068947	3069807	mscS	-	0.500000	0.500000	238	233	197	192	0	0	860
gi|556503834|ref|NC_000913.3|	3070165	3071244	fbaA	-	0.488415	0.511585	243	271	281	284	0	0	1079
gi|556503834|ref|NC_000913.3|	3072672	3073691	pd	-	0.484789	0.515211	252	265	260	242	0	0	1019
gi|556503834|ref|NC_000913.3|	3073976	3074689	yggC	-	0.496494	0.503506	169	193	166	185	0	0	713
gi|556503834|ref|NC_000913.3|	3074686	3075195	yggD	-	0.518664	0.481336	132	133	112	132	0	0	509
gi|556503834|ref|NC_000913.3|	3075217	3076182	yggF	-	0.433161	0.566839	203	324	223	215	0	0	965
gi|556503834|ref|NC_000913.3|	3077471	3078859	cmtA	-	0.501441	0.498559	388	391	301	308	0	0	1388
gi|556503834|ref|NC_000913.3|	3078887	3079330	cmtB	-	0.575621	0.424379	120	93	95	135	0	0	443
gi|556503834|ref|NC_000913.3|	3081913	3082671	loiP	+	0.484169	0.515831	206	175	216	161	0	0	758
gi|556503834|ref|NC_000913.3|	3082877	3083797	speB	-	0.453261	0.546739	223	268	235	194	0	0	920
gi|556503834|ref|NC_000913.3|	3083935	3085911	speA	-	0.456984	0.543016	455	567	506	448	0	0	1976
gi|556503834|ref|NC_000913.3|	3086706	3087860	metK	+	0.467071	0.532929	276	312	303	263	0	0	1154
gi|556503834|ref|NC_000913.3|	3088284	3089678	alP	+	0.468436	0.531564	285	358	383	368	0	0	1394
gi|556503834|ref|NC_000913.3|	3089755	3090252	yggI	+	0.446680	0.553320	118	144	131	104	0	0	497
gi|556503834|ref|NC_000913.3|	3090347	3091054	dA	+	0.451202	0.548798	177	180	208	142	0	0	707
gi|556503834|ref|NC_000913.3|	3091134	3091865	rsmE	+	0.467852	0.532148	175	188	201	167	0	0	731
gi|556503834|ref|NC_000913.3|	3091878	3092828	shB	+	0.465263	0.534737	237	239	269	205	0	0	950
gi|556503834|ref|NC_000913.3|	3092937	3093500	yqgE	+	0.488455	0.511545	136	145	143	139	0	0	563
gi|556503834|ref|NC_000913.3|	3093500	3093916	yqgF	+	0.468750	0.531250	99	108	113	96	0	0	416
gi|556503834|ref|NC_000913.3|	3094100	3095080	yggR	-	0.444898	0.555102	213	316	228	223	0	0	980
gi|556503834|ref|NC_000913.3|	3095098	3095802	yggS	+	0.485795	0.514205	180	176	186	162	0	0	704
gi|556503834|ref|NC_000913.3|	3095820	3096386	yggT	+	0.485866	0.514134	108	137	154	167	0	0	566
gi|556503834|ref|NC_000913.3|	3096681	3097274	rdgB	+	0.443508	0.556492	135	162	168	128	0	0	593
gi|556503834|ref|NC_000913.3|	3097267	3098403	yggW	+	0.467430	0.532570	255	281	324	276	0	0	1136
gi|556503834|ref|NC_000913.3|	3098558	3099565	yggM	-	0.554121	0.445879	224	254	195	334	0	0	1007
gi|556503834|ref|NC_000913.3|	3099682	3100728	ansB	-	0.473231	0.526769	223	272	279	272	0	0	1046
gi|556503834|ref|NC_000913.3|	3100904	3101623	yggN	-	0.474270	0.525730	134	212	166	207	0	0	719
gi|556503834|ref|NC_000913.3|	3102133	3102852	trmI	-	0.472879	0.527121	174	213	166	166	0	0	719
gi|556503834|ref|NC_000913.3|	3103013	3104065	mutY	+	0.447719	0.552281	228	280	301	243	0	0	1052
gi|556503834|ref|NC_000913.3|	3104433	3105512	mltC	+	0.488415	0.511585	273	282	270	254	0	0	1079
gi|556503834|ref|NC_000913.3|	3105714	3106970	upG	+	0.502389	0.497611	263	314	311	368	0	0	1256
gi|556503834|ref|NC_000913.3|	3107020	3109155	speC	-	0.477752	0.522248	554	616	499	466	0	0	2135
gi|556503834|ref|NC_000913.3|	3109553	3110260	yqgA	+	0.483734	0.516266	138	181	184	204	0	0	707
gi|556503834|ref|NC_000913.3|	3110590	3111126	yghD	-	0.466418	0.533582	121	168	118	129	0	0	536
gi|556503834|ref|NC_000913.3|	3113067	3113477	yghG	-	0.558537	0.441463	88	94	87	141	0	0	410
gi|556503834|ref|NC_000913.3|	3113543	3114352	pppA	-	0.482077	0.517923	223	226	193	167	0	0	809
gi|556503834|ref|NC_000913.3|	3119597	3121279	lcA	-	0.464923	0.535077	466	471	429	316	0	0	1682
gi|556503834|ref|NC_000913.3|	3121634	3123805	lcB	-	0.465223	0.534777	466	620	541	544	0	0	2171
gi|556503834|ref|NC_000913.3|	3123827	3124231	lcG	-	0.452970	0.547030	90	133	88	93	0	0	404
gi|556503834|ref|NC_000913.3|	3128272	3129036	lcC	+	0.448953	0.551047	174	202	219	169	0	0	764
gi|556503834|ref|NC_000913.3|	3130178	3131194	insH1	+	0.452756	0.547244	266	284	272	194	0	0	1016
gi|556503834|ref|NC_000913.3|	3132454	3133212	yghR	-	0.464380	0.535620	163	211	195	189	0	0	758
gi|556503834|ref|NC_000913.3|	3133244	3133957	yghS	-	0.496494	0.503506	172	179	180	182	0	0	713
gi|556503834|ref|NC_000913.3|	3134131	3134823	yghT	+	0.524566	0.475434	183	154	175	180	0	0	692
gi|556503834|ref|NC_000913.3|	3136663	3138522	ss	-	0.474987	0.525013	425	526	450	458	0	0	1859
gi|556503834|ref|NC_000913.3|	3138727	3139593	yghU	+	0.465358	0.534642	199	206	257	204	0	0	866
gi|556503834|ref|NC_000913.3|	3140311	3140799	hybE	-	0.454918	0.545082	122	138	128	100	0	0	488
